,Unnamed: 0,pokedex_no,name,type1,type2,moves,hp,attack,defense,special-attack,special-defense,speed
86,37,338,solrock,rock,psychic,"[['swords-dance', 'normal'], ['tackle', 'normal'], ['body-slam', 'normal'], ['double-edge', 'normal'], ['flamethrower', 'fire'], ['hyper-beam', 'normal'], ['solar-beam', 'grass'], ['fire-spin', 'fire'], ['rock-throw', 'rock'], ['earthquake', 'ground'], ['toxic', 'poison'], ['confusion', 'psychic'], ['psychic', 'psychic'], ['hypnosis', 'psychic'], ['mimic', 'normal'], ['double-team', 'normal'], ['harden', 'normal'], ['defense-curl', 'normal'], ['light-screen', 'psychic'], ['reflect', 'psychic'], ['self-destruct', 'normal'], ['fire-blast', 'fire'], ['swift', 'normal'], ['dream-eater', 'psychic'], ['flash', 'normal'], ['psywave', 'psychic'], ['explosion', 'normal'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['snore', 'normal'], ['protect', 'normal'], ['sandstorm', 'rock'], ['endure', 'normal'], ['rollout', 'rock'], ['swagger', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['safeguard', 'normal'], ['pain-split', 'normal'], ['baton-pass', 'normal'], ['morning-sun', 'normal'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['ancient-power', 'rock'], ['shadow-ball', 'ghost'], ['heat-wave', 'fire'], ['will-o-wisp', 'fire'], ['facade', 'normal'], ['helping-hand', 'normal'], ['magic-coat', 'psychic'], ['recycle', 'normal'], ['skill-swap', 'psychic'], ['secret-power', 'normal'], ['weather-ball', 'normal'], ['overheat', 'fire'], ['rock-tomb', 'rock'], ['cosmic-power', 'psychic'], ['signal-beam', 'bug'], ['sand-tomb', 'ground'], ['iron-defense', 'steel'], ['calm-mind', 'psychic'], ['rock-blast', 'rock'], ['gravity', 'psychic'], ['gyro-ball', 'steel'], ['natural-gift', 'normal'], ['embargo', 'dark'], ['heal-block', 'psychic'], ['power-swap', 'psychic'], ['flare-blitz', 'fire'], ['rock-polish', 'rock'], ['earth-power', 'ground'], ['giga-impact', 'normal'], ['zen-headbutt', 'psychic'], ['trick-room', 'psychic'], ['iron-head', 'steel'], ['stone-edge', 'rock'], ['stealth-rock', 'rock'], ['grass-knot', 'grass'], ['charge-beam', 'electric'], ['wonder-room', 'psychic'], ['psyshock', 'psychic'], ['telekinesis', 'psychic'], ['smack-down', 'rock'], ['round', 'normal'], ['stored-power', 'psychic'], ['ally-switch', 'psychic'], ['incinerate', 'fire'], ['acrobatics', 'flying'], ['bulldoze', 'ground'], ['confide', 'normal'], ['laser-focus', 'normal'], ['psychic-terrain', 'psychic'], ['stomping-tantrum', 'ground'], ['meteor-beam', 'rock']]",90,95,85,55,65,70
87,38,339,barboach,water,ground,"[['headbutt', 'normal'], ['take-down', 'normal'], ['thrash', 'normal'], ['double-edge', 'normal'], ['water-gun', 'water'], ['hydro-pump', 'water'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['earthquake', 'ground'], ['fissure', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['waterfall', 'water'], ['swift', 'normal'], ['amnesia', 'psychic'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['snore', 'normal'], ['flail', 'normal'], ['protect', 'normal'], ['mud-slap', 'ground'], ['icy-wind', 'ice'], ['outrage', 'dragon'], ['sandstorm', 'rock'], ['endure', 'normal'], ['swagger', 'normal'], ['spark', 'electric'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['magnitude', 'ground'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['future-sight', 'psychic'], ['whirlpool', 'water'], ['hail', 'ice'], ['facade', 'normal'], ['helping-hand', 'normal'], ['secret-power', 'normal'], ['dive', 'water'], ['mud-sport', 'ground'], ['rock-tomb', 'rock'], ['muddy-water', 'water'], ['bounce', 'flying'], ['mud-shot', 'ground'], ['water-sport', 'water'], ['dragon-dance', 'dragon'], ['water-pulse', 'water'], ['natural-gift', 'normal'], ['aqua-tail', 'water'], ['earth-power', 'ground'], ['mud-bomb', 'ground'], ['zen-headbutt', 'psychic'], ['stone-edge', 'rock'], ['captivate', 'normal'], ['stealth-rock', 'rock'], ['round', 'normal'], ['scald', 'water'], ['bulldoze', 'ground'], ['confide', 'normal'], ['high-horsepower', 'ground'], ['stomping-tantrum', 'ground'], ['liquidation', 'water'], ['tera-blast', 'normal'], ['chilling-water', 'water']]",50,48,43,46,41,60
88,39,340,whiscash,water,ground,"[['headbutt', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['thrash', 'normal'], ['double-edge', 'normal'], ['water-gun', 'water'], ['hydro-pump', 'water'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['hyper-beam', 'normal'], ['strength', 'normal'], ['earthquake', 'ground'], ['fissure', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['waterfall', 'water'], ['swift', 'normal'], ['amnesia', 'psychic'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['snore', 'normal'], ['curse', 'ghost'], ['protect', 'normal'], ['scary-face', 'normal'], ['mud-slap', 'ground'], ['spikes', 'ground'], ['icy-wind', 'ice'], ['outrage', 'dragon'], ['sandstorm', 'rock'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['magnitude', 'ground'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['future-sight', 'psychic'], ['rock-smash', 'fighting'], ['whirlpool', 'water'], ['uproar', 'normal'], ['hail', 'ice'], ['facade', 'normal'], ['helping-hand', 'normal'], ['secret-power', 'normal'], ['dive', 'water'], ['mud-sport', 'ground'], ['weather-ball', 'normal'], ['rock-tomb', 'rock'], ['tickle', 'normal'], ['sand-tomb', 'ground'], ['muddy-water', 'water'], ['bounce', 'flying'], ['mud-shot', 'ground'], ['water-sport', 'water'], ['dragon-dance', 'dragon'], ['water-pulse', 'water'], ['natural-gift', 'normal'], ['aqua-tail', 'water'], ['earth-power', 'ground'], ['giga-impact', 'normal'], ['mud-bomb', 'ground'], ['zen-headbutt', 'psychic'], ['stone-edge', 'rock'], ['captivate', 'normal'], ['stealth-rock', 'rock'], ['round', 'normal'], ['scald', 'water'], ['bulldoze', 'ground'], ['belch', 'poison'], ['confide', 'normal'], ['high-horsepower', 'ground'], ['stomping-tantrum', 'ground'], ['liquidation', 'water'], ['tera-blast', 'normal'], ['chilling-water', 'water']]",110,78,73,76,71,60
89,0,341,corphish,water,,"[['vice-grip', 'normal'], ['guillotine', 'normal'], ['swords-dance', 'normal'], ['cut', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['leer', 'normal'], ['water-gun', 'water'], ['hydro-pump', 'water'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['bubble-beam', 'water'], ['counter', 'fighting'], ['strength', 'normal'], ['dig', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['harden', 'normal'], ['waterfall', 'water'], ['bubble', 'water'], ['crabhammer', 'water'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['slash', 'normal'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['spite', 'ghost'], ['protect', 'normal'], ['sludge-bomb', 'poison'], ['mud-slap', 'ground'], ['icy-wind', 'ice'], ['endure', 'normal'], ['false-swipe', 'normal'], ['swagger', 'normal'], ['fury-cutter', 'bug'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['metal-claw', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['crunch', 'dark'], ['ancient-power', 'rock'], ['rock-smash', 'fighting'], ['whirlpool', 'water'], ['hail', 'ice'], ['facade', 'normal'], ['taunt', 'dark'], ['superpower', 'fighting'], ['brick-break', 'fighting'], ['knock-off', 'dark'], ['endeavor', 'normal'], ['secret-power', 'normal'], ['mud-sport', 'ground'], ['rock-tomb', 'rock'], ['muddy-water', 'water'], ['aerial-ace', 'flying'], ['iron-defense', 'steel'], ['mud-shot', 'ground'], ['dragon-dance', 'dragon'], ['water-pulse', 'water'], ['natural-gift', 'normal'], ['payback', 'dark'], ['fling', 'dark'], ['trump-card', 'normal'], ['night-slash', 'dark'], ['x-scissor', 'bug'], ['switcheroo', 'dark'], ['captivate', 'normal'], ['aqua-jet', 'water'], ['double-hit', 'normal'], ['hone-claws', 'dark'], ['round', 'normal'], ['chip-away', 'normal'], ['scald', 'water'], ['razor-shell', 'water'], ['confide', 'normal'], ['liquidation', 'water'], ['tera-blast', 'normal'], ['chilling-water', 'water']]",43,80,65,50,35,35
90,1,342,crawdaunt,water,dark,"[['vice-grip', 'normal'], ['guillotine', 'normal'], ['swords-dance', 'normal'], ['cut', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['leer', 'normal'], ['water-gun', 'water'], ['hydro-pump', 'water'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['bubble-beam', 'water'], ['hyper-beam', 'normal'], ['counter', 'fighting'], ['strength', 'normal'], ['dig', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['harden', 'normal'], ['waterfall', 'water'], ['swift', 'normal'], ['bubble', 'water'], ['crabhammer', 'water'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['slash', 'normal'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['spite', 'ghost'], ['protect', 'normal'], ['scary-face', 'normal'], ['sludge-bomb', 'poison'], ['mud-slap', 'ground'], ['icy-wind', 'ice'], ['endure', 'normal'], ['false-swipe', 'normal'], ['swagger', 'normal'], ['fury-cutter', 'bug'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['metal-claw', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['crunch', 'dark'], ['ancient-power', 'rock'], ['rock-smash', 'fighting'], ['whirlpool', 'water'], ['hail', 'ice'], ['facade', 'normal'], ['nature-power', 'normal'], ['taunt', 'dark'], ['superpower', 'fighting'], ['revenge', 'fighting'], ['brick-break', 'fighting'], ['knock-off', 'dark'], ['endeavor', 'normal'], ['secret-power', 'normal'], ['dive', 'water'], ['rock-tomb', 'rock'], ['muddy-water', 'water'], ['aerial-ace', 'flying'], ['iron-defense', 'steel'], ['mud-shot', 'ground'], ['dragon-dance', 'dragon'], ['water-pulse', 'water'], ['natural-gift', 'normal'], ['close-combat', 'fighting'], ['payback', 'dark'], ['fling', 'dark'], ['dark-pulse', 'dark'], ['night-slash', 'dark'], ['x-scissor', 'bug'], ['switcheroo', 'dark'], ['giga-impact', 'normal'], ['nasty-plot', 'dark'], ['avalanche', 'ice'], ['captivate', 'normal'], ['aqua-jet', 'water'], ['double-hit', 'normal'], ['hone-claws', 'dark'], ['sludge-wave', 'poison'], ['round', 'normal'], ['scald', 'water'], ['retaliate', 'normal'], ['razor-shell', 'water'], ['snarl', 'dark'], ['confide', 'normal'], ['liquidation', 'water'], ['lash-out', 'dark'], ['tera-blast', 'normal'], ['chilling-water', 'water'], ['hard-press', 'steel']]",63,120,85,90,55,55
91,2,343,baltoy,ground,psychic,"[['headbutt', 'normal'], ['double-edge', 'normal'], ['ice-beam', 'ice'], ['psybeam', 'psychic'], ['solar-beam', 'grass'], ['earthquake', 'ground'], ['dig', 'ground'], ['toxic', 'poison'], ['confusion', 'psychic'], ['psychic', 'psychic'], ['mimic', 'normal'], ['double-team', 'normal'], ['harden', 'normal'], ['light-screen', 'psychic'], ['reflect', 'psychic'], ['self-destruct', 'normal'], ['dream-eater', 'psychic'], ['flash', 'normal'], ['explosion', 'normal'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['snore', 'normal'], ['protect', 'normal'], ['mud-slap', 'ground'], ['sandstorm', 'rock'], ['endure', 'normal'], ['swagger', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['safeguard', 'normal'], ['rapid-spin', 'normal'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['ancient-power', 'rock'], ['shadow-ball', 'ghost'], ['facade', 'normal'], ['trick', 'psychic'], ['magic-coat', 'psychic'], ['recycle', 'normal'], ['skill-swap', 'psychic'], ['imprison', 'psychic'], ['secret-power', 'normal'], ['rock-tomb', 'rock'], ['cosmic-power', 'psychic'], ['signal-beam', 'bug'], ['extrasensory', 'psychic'], ['sand-tomb', 'ground'], ['calm-mind', 'psychic'], ['gravity', 'psychic'], ['gyro-ball', 'steel'], ['natural-gift', 'normal'], ['heal-block', 'psychic'], ['power-trick', 'psychic'], ['power-swap', 'psychic'], ['guard-swap', 'psychic'], ['rock-polish', 'rock'], ['earth-power', 'ground'], ['zen-headbutt', 'psychic'], ['trick-room', 'psychic'], ['stealth-rock', 'rock'], ['grass-knot', 'grass'], ['charge-beam', 'electric'], ['guard-split', 'psychic'], ['power-split', 'psychic'], ['wonder-room', 'psychic'], ['psyshock', 'psychic'], ['telekinesis', 'psychic'], ['smack-down', 'rock'], ['round', 'normal'], ['ally-switch', 'psychic'], ['hex', 'ghost'], ['bulldoze', 'ground'], ['drill-run', 'ground'], ['confide', 'normal'], ['eerie-impulse', 'electric'], ['dazzling-gleam', 'fairy'], ['psychic-terrain', 'psychic'], ['expanding-force', 'psychic'], ['scorching-sands', 'ground']]",40,40,55,40,70,55
92,3,344,claydol,ground,psychic,"[['headbutt', 'normal'], ['double-edge', 'normal'], ['ice-beam', 'ice'], ['psybeam', 'psychic'], ['hyper-beam', 'normal'], ['strength', 'normal'], ['solar-beam', 'grass'], ['earthquake', 'ground'], ['dig', 'ground'], ['toxic', 'poison'], ['confusion', 'psychic'], ['psychic', 'psychic'], ['teleport', 'psychic'], ['mimic', 'normal'], ['double-team', 'normal'], ['harden', 'normal'], ['light-screen', 'psychic'], ['reflect', 'psychic'], ['self-destruct', 'normal'], ['dream-eater', 'psychic'], ['flash', 'normal'], ['explosion', 'normal'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['snore', 'normal'], ['protect', 'normal'], ['mud-slap', 'ground'], ['sandstorm', 'rock'], ['endure', 'normal'], ['swagger', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['safeguard', 'normal'], ['rapid-spin', 'normal'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['ancient-power', 'rock'], ['shadow-ball', 'ghost'], ['future-sight', 'psychic'], ['rock-smash', 'fighting'], ['facade', 'normal'], ['trick', 'psychic'], ['magic-coat', 'psychic'], ['recycle', 'normal'], ['skill-swap', 'psychic'], ['imprison', 'psychic'], ['secret-power', 'normal'], ['rock-tomb', 'rock'], ['cosmic-power', 'psychic'], ['signal-beam', 'bug'], ['extrasensory', 'psychic'], ['sand-tomb', 'ground'], ['iron-defense', 'steel'], ['calm-mind', 'psychic'], ['gravity', 'psychic'], ['gyro-ball', 'steel'], ['natural-gift', 'normal'], ['heal-block', 'psychic'], ['power-trick', 'psychic'], ['power-swap', 'psychic'], ['guard-swap', 'psychic'], ['rock-polish', 'rock'], ['earth-power', 'ground'], ['giga-impact', 'normal'], ['nasty-plot', 'dark'], ['zen-headbutt', 'psychic'], ['trick-room', 'psychic'], ['stone-edge', 'rock'], ['stealth-rock', 'rock'], ['grass-knot', 'grass'], ['charge-beam', 'electric'], ['guard-split', 'psychic'], ['power-split', 'psychic'], ['wonder-room', 'psychic'], ['psyshock', 'psychic'], ['telekinesis', 'psychic'], ['smack-down', 'rock'], ['round', 'normal'], ['stored-power', 'psychic'], ['ally-switch', 'psychic'], ['hex', 'ghost'], ['bulldoze', 'ground'], ['drill-run', 'ground'], ['confide', 'normal'], ['eerie-impulse', 'electric'], ['dazzling-gleam', 'fairy'], ['psychic-terrain', 'psychic'], ['body-press', 'fighting'], ['expanding-force', 'psychic'], ['scorching-sands', 'ground']]",60,70,105,70,120,75
93,4,345,lileep,rock,grass,"[['swords-dance', 'normal'], ['bind', 'normal'], ['body-slam', 'normal'], ['wrap', 'normal'], ['double-edge', 'normal'], ['acid', 'poison'], ['mega-drain', 'grass'], ['solar-beam', 'grass'], ['string-shot', 'bug'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['recover', 'normal'], ['confuse-ray', 'ghost'], ['barrier', 'psychic'], ['constrict', 'normal'], ['amnesia', 'psychic'], ['flash', 'normal'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['snore', 'normal'], ['curse', 'ghost'], ['protect', 'normal'], ['sludge-bomb', 'poison'], ['mud-slap', 'ground'], ['sandstorm', 'rock'], ['giga-drain', 'grass'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['pain-split', 'normal'], ['synthesis', 'grass'], ['hidden-power', 'normal'], ['sunny-day', 'fire'], ['mirror-coat', 'psychic'], ['psych-up', 'normal'], ['ancient-power', 'rock'], ['stockpile', 'normal'], ['spit-up', 'normal'], ['swallow', 'normal'], ['facade', 'normal'], ['ingrain', 'grass'], ['secret-power', 'normal'], ['astonish', 'ghost'], ['rock-tomb', 'rock'], ['tickle', 'normal'], ['bullet-seed', 'grass'], ['mud-shot', 'ground'], ['rock-blast', 'rock'], ['brine', 'water'], ['natural-gift', 'normal'], ['wring-out', 'normal'], ['gastro-acid', 'poison'], ['worry-seed', 'grass'], ['rock-polish', 'rock'], ['seed-bomb', 'grass'], ['energy-ball', 'grass'], ['earth-power', 'ground'], ['captivate', 'normal'], ['stealth-rock', 'rock'], ['grass-knot', 'grass'], ['smack-down', 'rock'], ['round', 'normal'], ['confide', 'normal'], ['infestation', 'bug'], ['meteor-beam', 'rock']]",66,41,77,61,87,23
94,5,346,cradily,rock,grass,"[['swords-dance', 'normal'], ['bind', 'normal'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['wrap', 'normal'], ['double-edge', 'normal'], ['acid', 'poison'], ['hyper-beam', 'normal'], ['strength', 'normal'], ['mega-drain', 'grass'], ['leech-seed', 'grass'], ['solar-beam', 'grass'], ['string-shot', 'bug'], ['earthquake', 'ground'], ['dig', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['confuse-ray', 'ghost'], ['constrict', 'normal'], ['amnesia', 'psychic'], ['flash', 'normal'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['snore', 'normal'], ['protect', 'normal'], ['sludge-bomb', 'poison'], ['mud-slap', 'ground'], ['sandstorm', 'rock'], ['giga-drain', 'grass'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['pain-split', 'normal'], ['synthesis', 'grass'], ['hidden-power', 'normal'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['ancient-power', 'rock'], ['rock-smash', 'fighting'], ['stockpile', 'normal'], ['spit-up', 'normal'], ['swallow', 'normal'], ['facade', 'normal'], ['ingrain', 'grass'], ['secret-power', 'normal'], ['astonish', 'ghost'], ['rock-tomb', 'rock'], ['bullet-seed', 'grass'], ['block', 'normal'], ['mud-shot', 'ground'], ['rock-blast', 'rock'], ['brine', 'water'], ['natural-gift', 'normal'], ['wring-out', 'normal'], ['gastro-acid', 'poison'], ['worry-seed', 'grass'], ['rock-polish', 'rock'], ['seed-bomb', 'grass'], ['energy-ball', 'grass'], ['earth-power', 'ground'], ['giga-impact', 'normal'], ['power-whip', 'grass'], ['stone-edge', 'rock'], ['captivate', 'normal'], ['stealth-rock', 'rock'], ['grass-knot', 'grass'], ['smack-down', 'rock'], ['sludge-wave', 'poison'], ['round', 'normal'], ['bulldoze', 'ground'], ['grassy-terrain', 'grass'], ['confide', 'normal'], ['infestation', 'bug'], ['meteor-beam', 'rock']]",86,81,97,81,107,43
95,6,347,anorith,rock,bug,"[['scratch', 'normal'], ['swords-dance', 'normal'], ['cut', 'normal'], ['sand-attack', 'ground'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['double-edge', 'normal'], ['water-gun', 'water'], ['string-shot', 'bug'], ['dig', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['screech', 'normal'], ['double-team', 'normal'], ['harden', 'normal'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['slash', 'normal'], ['substitute', 'normal'], ['snore', 'normal'], ['curse', 'ghost'], ['protect', 'normal'], ['mud-slap', 'ground'], ['sandstorm', 'rock'], ['endure', 'normal'], ['false-swipe', 'normal'], ['swagger', 'normal'], ['fury-cutter', 'bug'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['rapid-spin', 'normal'], ['metal-claw', 'steel'], ['hidden-power', 'normal'], ['sunny-day', 'fire'], ['ancient-power', 'rock'], ['rock-smash', 'fighting'], ['facade', 'normal'], ['brick-break', 'fighting'], ['knock-off', 'dark'], ['secret-power', 'normal'], ['mud-sport', 'ground'], ['crush-claw', 'normal'], ['rock-tomb', 'rock'], ['aerial-ace', 'flying'], ['iron-defense', 'steel'], ['mud-shot', 'ground'], ['rock-blast', 'rock'], ['water-pulse', 'water'], ['brine', 'water'], ['natural-gift', 'normal'], ['rock-polish', 'rock'], ['x-scissor', 'bug'], ['earth-power', 'ground'], ['cross-poison', 'poison'], ['captivate', 'normal'], ['stealth-rock', 'rock'], ['bug-bite', 'bug'], ['aqua-jet', 'water'], ['hone-claws', 'dark'], ['smack-down', 'rock'], ['round', 'normal'], ['struggle-bug', 'bug'], ['confide', 'normal'], ['meteor-beam', 'rock']]",45,95,50,40,50,75
